RespondentKey,RespondentID,CityID,GroupSize,Age,Gender,TopOfMind,BrandUseMostOften,BrandUseMostOften_Previous,MostFavourite,AgeGroup,MPI,Occupation,OccupationGroup,Year,MPI_Mean_Use,,,,,,,
3181,138846,1,4,27,Male,Highlands Coffee,Highlands Coffee,Don't have any brands,Highlands Coffee,25 - 29 ,N/A,Officer - Staff level,White Collar,2017,N/A,,,,,,,
3182,138847,1,3,29,Female,Highlands Coffee,Highlands Coffee,Don't have any brands,Highlands Coffee,25 - 29 ,N/A,Officer - Staff level,White Collar,2017,N/A,,,,,,,
3183,138848,1,3,41,Female,Independent Cafe,Independent Cafe,Don't have any brands,Highlands Coffee,40 - 44 ,N/A,Lecturer / Teacher,White Collar,2017,N/A,,,,,,,
3184,138849,1,3,33,Female,Independent Cafe,Independent Cafe,Don't have any brands,Highlands Coffee,30 - 34 ,N/A,Officer - Staff level,White Collar,2017,N/A,,,,,,,
3185,138850,1,4,27,Male,Highlands Coffee,Highlands Coffee,Don't have any brands,Highlands Coffee,25 - 29 ,N/A,Officer - Staff level,White Collar,2017,N/A,,,,,,,
3186,138851,1,3,29,Female,Highlands Coffee,Highlands Coffee,Don't have any brands,Highlands Coffee,25 - 29 ,N/A,Officer - Staff level,White Collar,2017,N/A,,,,,,,
3187,138855,3,1,26,Female,Independent Cafe,Independent Cafe,Other,Independent Cafe,25 - 29 ,N/A,Housewife,None Working,2017,N/A,,,,,,,
3188,138861,3,2,45,Female,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,45+ ,N/A,Skilled Labor (tailor,Blue Collar,2017,N/A,,,,,,,
3189,138864,2,6,33,Male,Independent Cafe,Independent Cafe,Street Coffee,Independent Cafe,30 - 34 ,N/A,Unskilled Labor (worker,Blue Collar,2017,N/A,,,,,,,
3190,138865,1,3,59,Female,Street Coffee,Street Coffee,Don't have any brands,Street Coffee,45+ ,N/A,Retirement,None Working,2017,N/A,,,,,,,
3191,138866,1,4,47,Female,Highlands Coffee,Highlands Coffee,Street Coffee,Highlands Coffee,45+ ,N/A,Skilled Labor (tailor,Blue Collar,2017,N/A,,,,,,,
3192,138867,1,4,25,Male,Highlands Coffee,Highlands Coffee,Urban Station,Highlands Coffee,25 - 29 ,N/A,Officer - Staff level,White Collar,2017,N/A,,,,,,,
3193,138868,1,4,30,Female,Highlands Coffee,Highlands Coffee,Don't have any brands,Highlands Coffee,30 - 34 ,N/A,Officer - Staff level,White Collar,2017,N/A,,,,,,,
3194,138869,3,3,34,Female,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,30 - 34 ,N/A,Lecturer / Teacher,White Collar,2017,N/A,,,,,,,
3195,138873,2,4,46,Male,Street Coffee,Street Coffee,Don't have any brands,Street Coffee,45+ ,N/A,Unskilled Labor (worker,Blue Collar,2017,N/A,,,,,,,
3196,138879,1,2,60,Female,Trung Nguyên,Trung Nguyên,Don't have any brands,Trung Nguyên,45+ ,N/A,Housewife,None Working,2017,N/A,,,,,,,
3197,138880,1,4,47,Male,Trung Nguyên,Independent Cafe,Don't have any brands,Trung Nguyên,45+ ,N/A,Civil servant - Staff level,White Collar,2017,N/A,,,,,,,
3198,138882,1,4,32,Male,Highlands Coffee,Highlands Coffee,Don't have any brands,Highlands Coffee,30 - 34 ,N/A,Small Business (small shop owner,Self Employed - Small Business and Freelance,2017,N/A,,,,,,,
3199,138883,1,3,28,Female,Highlands Coffee,Highlands Coffee,Don't have any brands,Highlands Coffee,25 - 29 ,N/A,Officer - Staff level,White Collar,2017,N/A,,,,,,,
3200,138907,1,3,38,Male,Independent Cafe,Independent Cafe,Street Coffee,Trung Nguyên,35 - 39 ,N/A,Small Business (small shop owner,Self Employed - Small Business and Freelance,2017,N/A,,,,,,,
3201,138908,1,5,50,Female,Independent Cafe,Independent Cafe,Don't have any brands,Highlands Coffee,45+ ,N/A,Housewife,None Working,2017,N/A,,,,,,,
3202,138909,1,4,58,Male,Independent Cafe,Independent Cafe,Don't have any brands,Trung Nguyên,45+ ,N/A,Retirement,None Working,2017,N/A,,,,,,,
3203,138910,1,4,36,Female,Independent Cafe,Independent Cafe,Don't have any brands,Highlands Coffee,35 - 39 ,N/A,Officer - Staff level,White Collar,2017,N/A,,,,,,,
3204,138911,1,5,43,Female,Independent Cafe,Independent Cafe,Don't have any brands,Highlands Coffee,40 - 44 ,N/A,Small Business (small shop owner,Self Employed - Small Business and Freelance,2017,N/A,,,,,,,
3205,138912,1,3,42,Female,Independent Cafe,Independent Cafe,Don't have any brands,Highlands Coffee,40 - 44 ,N/A,Unskilled Labor (worker,Blue Collar,2017,N/A,,,,,,,
3206,138913,1,5,29,Female,Independent Cafe,Independent Cafe,Don't have any brands,Highlands Coffee,25 - 29 ,N/A,Small Business (small shop owner,Self Employed - Small Business and Freelance,2017,N/A,,,,,,,
3207,138917,1,3,35,Female,Independent Cafe,Independent Cafe,Don't have any brands,Trung Nguyên,35 - 39 ,N/A,Unskilled Labor (worker,Blue Collar,2017,N/A,,,,,,,
3208,138918,1,5,27,Male,Highlands Coffee,Highlands Coffee,Independent Cafe,Highlands Coffee,25 - 29 ,N/A,Officer - Staff level,White Collar,2017,N/A,,,,,,,
3209,138919,1,5,31,Male,Highlands Coffee,Highlands Coffee,Street Coffee,Highlands Coffee,30 - 34 ,N/A,Officer - Staff level,White Collar,2017,N/A,,,,,,,
3210,138920,1,3,56,Male,C?ng Cà Phê,C?ng Cà Phê,Independent Cafe,C?ng Cà Phê,45+ ,N/A,Skilled Labor (tailor,Blue Collar,2017,N/A,,,,,,,
3211,138921,1,3,34,Male,Independent Cafe,Independent Cafe,Don't have any brands,Highlands Coffee,30 - 34 ,N/A,Small Business (small shop owner,Self Employed - Small Business and Freelance,2017,N/A,,,,,,,
3212,138922,1,3,59,Female,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,45+ ,N/A,Housewife,None Working,2017,N/A,,,,,,,
3213,138932,5,2,50,Male,Trung Nguyên,Street Coffee,Don't have any brands,Trung Nguyên,45+ ,N/A,Small Business (small shop owner,Self Employed - Small Business and Freelance,2017,N/A,,,,,,,
3214,138933,5,5,19,Female,Independent Cafe,Street Coffee,Don't have any brands,Street Coffee,16 - 19 ,N/A,Pupil / Student,None Working,2017,N/A,,,,,,,
3215,138934,5,4,32,Female,Street Coffee,Street Coffee,Don't have any brands,Street Coffee,30 - 34 ,N/A,Semi-skilled labor (salesperson,Blue Collar,2017,N/A,,,,,,,
3216,138935,5,2,28,Female,Highlands Coffee,Highlands Coffee,Street Coffee,Highlands Coffee,25 - 29 ,N/A,Self Employed Â - Company owner (under 10 employees),Self Employed - Company Owner,2017,N/A,,,,,,,
3217,138936,5,3,33,Female,Street Coffee,Street Coffee,Don't have any brands,Highlands Coffee,30 - 34 ,N/A,Unskilled Labor (worker,Blue Collar,2017,N/A,,,,,,,
3218,138937,5,1,42,Female,Street Coffee,Street Coffee,Don't have any brands,Street Coffee,40 - 44 ,N/A,Unskilled Labor (worker,Blue Collar,2017,N/A,,,,,,,
3219,138940,5,5,23,Male,Street Coffee,Street Coffee,Don't have any brands,Highlands Coffee,20 - 24 ,N/A,Pupil / Student,None Working,2017,N/A,,,,,,,
3220,138941,5,2,47,Female,Street Coffee,Street Coffee,Don't have any brands,Street Coffee,45+ ,N/A,Unskilled Labor (worker,Blue Collar,2017,N/A,,,,,,,
3221,138942,5,1,48,Male,Independent Cafe,Independent Cafe,Street Coffee,Trung Nguyên,45+ ,N/A,Unskilled Labor (worker,Blue Collar,2017,N/A,,,,,,,
3222,138943,5,2,41,Female,Independent Cafe,Independent Cafe,Street Coffee,Trung Nguyên,40 - 44 ,N/A,Lecturer / Teacher,White Collar,2017,N/A,,,,,,,
3223,138944,5,2,59,Female,Street Coffee,Street Coffee,Don't have any brands,Trung Nguyên,45+ ,N/A,Unskilled Labor (worker,Blue Collar,2017,N/A,,,,,,,
3224,138945,5,2,60,Male,Independent Cafe,Independent Cafe,Street Coffee,Independent Cafe,45+ ,N/A,Unskilled Labor (worker,Blue Collar,2017,N/A,,,,,,,
3225,138951,1,5,34,Male,Highlands Coffee,Highlands Coffee,Don't have any brands,Highlands Coffee,30 - 34 ,N/A,Small Business (small shop owner,Self Employed - Small Business and Freelance,2017,N/A,,,,,,,
3226,138968,2,8,16,Male,The Coffee House,KOI Cafe,The Coffee House,The Coffee House,16 - 19 ,N/A,Pupil / Student,None Working,2017,N/A,,,,,,,
3227,138969,2,3,32,Male,Street Coffee,Independent Cafe,Don't have any brands,Gong Cha,30 - 34 ,N/A,Small Business (small shop owner,Self Employed - Small Business and Freelance,2017,N/A,,,,,,,
3228,138970,2,2,58,Male,Street Coffee,Street Coffee,Don't have any brands,Trung Nguyên,45+ ,N/A,Retirement,None Working,2017,N/A,,,,,,,
3229,138971,2,4,30,Male,Independent Cafe,Independent Cafe,Don't have any brands,Gong Cha,30 - 34 ,N/A,Officer - Staff level,White Collar,2017,N/A,,,,,,,
3230,138973,2,3,30,Male,Independent Cafe,Independent Cafe,Street Coffee,Independent Cafe,30 - 34 ,N/A,Unskilled Labor (worker,Blue Collar,2017,N/A,,,,,,,
3231,138974,2,4,26,Male,Street Coffee,Independent Cafe,Don't have any brands,Independent Cafe,25 - 29 ,N/A,Officer - Staff level,White Collar,2017,N/A,,,,,,,
3232,138975,2,5,16,Male,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,16 - 19 ,N/A,Pupil / Student,None Working,2017,N/A,,,,,,,
3233,138976,2,3,23,Female,Street Coffee,Street Coffee,Don't have any brands,Urban Station,20 - 24 ,N/A,Unskilled Labor (worker,Blue Collar,2017,N/A,,,,,,,
3234,138977,2,3,25,Female,Independent Cafe,Street Coffee,Don't have any brands,Independent Cafe,25 - 29 ,N/A,Unskilled Labor (worker,Blue Collar,2017,N/A,,,,,,,
3235,138978,2,4,36,Male,Street Coffee,Street Coffee,Don't have any brands,Street Coffee,35 - 39 ,N/A,Unskilled Labor (worker,Blue Collar,2017,N/A,,,,,,,
3236,138979,2,4,17,Male,Phúc Long,Phúc Long,Don't have any brands,Phúc Long,16 - 19 ,N/A,Pupil / Student,None Working,2017,N/A,,,,,,,
3237,138980,2,3,35,Male,Street Coffee,Street Coffee,Don't have any brands,Street Coffee,35 - 39 ,N/A,Skilled Labor (tailor,Blue Collar,2017,N/A,,,,,,,
3238,138983,2,1,51,Male,Independent Cafe,Independent Cafe,Don't have any brands,Trung Nguyên,45+ ,N/A,Small Business (small shop owner,Self Employed - Small Business and Freelance,2017,N/A,,,,,,,
3239,138984,2,1,49,Male,Independent Cafe,Independent Cafe,Don't have any brands,Trung Nguyên,45+ ,N/A,Unskilled Labor (worker,Blue Collar,2017,N/A,,,,,,,
3240,138985,2,2,32,Male,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,30 - 34 ,N/A,Officer - Staff level,White Collar,2017,N/A,,,,,,,
3241,138987,2,1,59,Female,Street Coffee,Street Coffee,Don't have any brands,Trung Nguyên,45+ ,N/A,Small Business (small shop owner,Self Employed - Small Business and Freelance,2017,N/A,,,,,,,
3242,138989,2,1,47,Female,Street Coffee,Street Coffee,Don't have any brands,Trung Nguyên,45+ ,N/A,Skilled Labor (tailor,Blue Collar,2017,N/A,,,,,,,
3243,138990,2,3,40,Female,Gong Cha,Gong Cha,Don't have any brands,Gong Cha,40 - 44 ,N/A,Housewife,None Working,2017,N/A,,,,,,,
3244,138991,2,4,39,Male,Street Coffee,Independent Cafe,Don't have any brands,Gong Cha,35 - 39 ,N/A,Officer - Staff level,White Collar,2017,N/A,,,,,,,
3245,138994,2,4,24,Male,Highlands Coffee,Highlands Coffee,The Coffee House,Highlands Coffee,20 - 24 ,N/A,Semi-skilled labor (salesperson,Blue Collar,2017,N/A,,,,,,,
3246,138996,2,3,35,Male,Highlands Coffee,Street Coffee,Don't have any brands,Highlands Coffee,35 - 39 ,N/A,Officer - Staff level,White Collar,2017,N/A,,,,,,,
3247,138999,2,2,39,Female,Street Coffee,Street Coffee,Don't have any brands,Street Coffee,35 - 39 ,N/A,Housewife,None Working,2017,N/A,,,,,,,
3248,139000,2,5,22,Male,Street Coffee,Street Coffee,Don't have any brands,The Coffee House,20 - 24 ,N/A,Pupil / Student,None Working,2017,N/A,,,,,,,
3249,139001,2,3,60,Male,Street Coffee,Street Coffee,Don't have any brands,Street Coffee,45+ ,N/A,Unskilled Labor (worker,Blue Collar,2017,N/A,,,,,,,
3250,139004,2,4,28,Female,Independent Cafe,Independent Cafe,Street Coffee,Highlands Coffee,25 - 29 ,N/A,Housewife,None Working,2017,N/A,,,,,,,
3251,139005,2,5,16,Male,Street Coffee,Street Coffee,Don't have any brands,Highlands Coffee,16 - 19 ,N/A,Pupil / Student,None Working,2017,N/A,,,,,,,
3252,139006,2,5,44,Male,Street Coffee,Street Coffee,Don't have any brands,Independent Cafe,40 - 44 ,N/A,Unskilled Labor (worker,Blue Collar,2017,N/A,,,,,,,
3253,139007,2,6,29,Male,Independent Cafe,Independent Cafe,Independent Cafe,Street Coffee,25 - 29 ,N/A,Unskilled Labor (worker,Blue Collar,2017,N/A,,,,,,,
3254,139008,2,5,34,Male,Independent Cafe,Independent Cafe,Street Coffee,Independent Cafe,30 - 34 ,N/A,Unskilled Labor (worker,Blue Collar,2017,N/A,,,,,,,
3255,139009,1,3,49,Female,Street Coffee,Street Coffee,Don't have any brands,Street Coffee,45+ ,N/A,Small Business (small shop owner,Self Employed - Small Business and Freelance,2017,N/A,,,,,,,
3256,139011,2,2,27,Male,Trung Nguyên,Phúc Long,Don't have any brands,Phúc Long,25 - 29 ,N/A,Pupil / Student,None Working,2017,N/A,,,,,,,
3257,139012,2,4,23,Female,Street Coffee,Street Coffee,Don't have any brands,Street Coffee,20 - 24 ,N/A,Unskilled Labor (worker,Blue Collar,2017,N/A,,,,,,,
3258,139013,2,4,25,Male,Independent Cafe,Independent Cafe,Trung Nguyên,Trung Nguyên,25 - 29 ,N/A,Pupil / Student,None Working,2017,N/A,,,,,,,
3259,139014,2,3,59,Male,Street Coffee,Street Coffee,Street Coffee,Street Coffee,45+ ,N/A,Unskilled Labor (worker,Blue Collar,2017,N/A,,,,,,,
3260,139015,2,3,24,Male,Trung Nguyên,Street Coffee,Don't have any brands,The Coffee House,20 - 24 ,N/A,Unskilled Labor (worker,Blue Collar,2017,N/A,,,,,,,
3261,139017,2,3,32,Male,Trung Nguyên,Street Coffee,Don't have any brands,Phúc Long,30 - 34 ,N/A,Semi-skilled labor (salesperson,Blue Collar,2017,N/A,,,,,,,
3262,139018,2,2,56,Male,Street Coffee,Street Coffee,Don't have any brands,Trung Nguyên,45+ ,N/A,Small Business (small shop owner,Self Employed - Small Business and Freelance,2017,N/A,,,,,,,
3263,139019,2,3,25,Male,Independent Cafe,Independent Cafe,Street Coffee,Highlands Coffee,25 - 29 ,N/A,Pupil / Student,None Working,2017,N/A,,,,,,,
3264,139020,2,2,27,Male,Independent Cafe,Independent Cafe,KOI Cafe,KOI Cafe,25 - 29 ,N/A,Officer - Staff level,White Collar,2017,N/A,,,,,,,
3265,139021,2,3,30,Male,Street Coffee,Street Coffee,Don't have any brands,Milano,30 - 34 ,N/A,Small Business (small shop owner,Self Employed - Small Business and Freelance,2017,N/A,,,,,,,
3266,139022,2,4,34,Male,Independent Cafe,Independent Cafe,Street Coffee,Independent Cafe,30 - 34 ,N/A,Skilled Labor (tailor,Blue Collar,2017,N/A,,,,,,,
3267,139023,2,3,52,Male,Street Coffee,Street Coffee,Don't have any brands,Street Coffee,45+ ,N/A,Small Business (small shop owner,Self Employed - Small Business and Freelance,2017,N/A,,,,,,,
3268,139024,2,3,45,Male,Trung Nguyên,Trung Nguyên,Milano,Trung Nguyên,45+ ,N/A,Skilled Labor (tailor,Blue Collar,2017,N/A,,,,,,,
3269,139025,1,2,32,Female,Independent Cafe,Independent Cafe,Don't have any brands,Trung Nguyên,30 - 34 ,N/A,Skilled Labor (tailor,Blue Collar,2017,N/A,,,,,,,
3270,139026,1,2,24,Female,Independent Cafe,Trung Nguyên,Don't have any brands,Trung Nguyên,20 - 24 ,N/A,Officer - Staff level,White Collar,2017,N/A,,,,,,,
3271,139027,1,2,44,Male,Highlands Coffee,Highlands Coffee,Don't have any brands,Highlands Coffee,40 - 44 ,N/A,Officer - Staff level,White Collar,2017,N/A,,,,,,,
3272,139028,5,2,32,Female,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,30 - 34 ,N/A,Officer - Staff level,White Collar,2017,N/A,,,,,,,
3273,139029,5,2,41,Male,Trung Nguyên,Street Coffee,Don't have any brands,Trung Nguyên,40 - 44 ,N/A,Officer - Staff level,White Collar,2017,N/A,,,,,,,
3274,139030,5,3,54,Female,Independent Cafe,Street Coffee,Don't have any brands,Street Coffee,45+ ,N/A,Housewife,None Working,2017,N/A,,,,,,,
3275,139031,5,3,25,Female,Independent Cafe,Independent Cafe,Street Coffee,Independent Cafe,25 - 29 ,N/A,Officer - Staff level,White Collar,2017,N/A,,,,,,,
3276,139032,5,2,42,Male,Street Coffee,Street Coffee,Don't have any brands,Street Coffee,40 - 44 ,N/A,Skilled Labor (tailor,Blue Collar,2017,N/A,,,,,,,
3277,139033,5,3,37,Female,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,35 - 39 ,N/A,Officer - Staff level,White Collar,2017,N/A,,,,,,,
3278,139034,5,6,28,Female,Street Coffee,Street Coffee,Don't have any brands,Street Coffee,25 - 29 ,N/A,Skilled Labor (tailor,Blue Collar,2017,N/A,,,,,,,
3279,139036,1,6,21,Male,Independent Cafe,Independent Cafe,Don't have any brands,Milano,20 - 24 ,N/A,Unskilled Labor (worker,Blue Collar,2017,N/A,,,,,,,
3280,139037,1,3,45,Male,Trung Nguyên,Independent Cafe,Independent Cafe,Highlands Coffee,45+ ,N/A,Small Business (small shop owner,Self Employed - Small Business and Freelance,2017,N/A,,,,,,,
3281,139039,2,3,48,Male,Street Coffee,Street Coffee,Street Coffee,Milano,45+ ,N/A,Unskilled Labor (worker,Blue Collar,2017,N/A,,,,,,,
3282,139041,2,5,25,Male,Street Coffee,Street Coffee,Street Coffee,Independent Cafe,25 - 29 ,N/A,Professional (doctor,White Collar,2017,N/A,,,,,,,
3283,139042,2,1,55,Male,Street Coffee,Street Coffee,Street Coffee,Street Coffee,45+ ,N/A,Unskilled Labor (worker,Blue Collar,2017,N/A,,,,,,,
3284,139043,2,3,47,Male,Street Coffee,Street Coffee,Street Coffee,Street Coffee,45+ ,N/A,Skilled Labor (tailor,Blue Collar,2017,N/A,,,,,,,
3285,139045,2,4,29,Female,Milano,Milano,Don't have any brands,Milano,25 - 29 ,N/A,Semi-skilled labor (salesperson,Blue Collar,2017,N/A,,,,,,,
3286,139046,2,2,26,Female,Independent Cafe,Independent Cafe,Independent Cafe,Independent Cafe,25 - 29 ,N/A,Officer - Staff level,White Collar,2017,N/A,,,,,,,
3287,139052,2,3,40,Male,Independent Cafe,Street Coffee,Don't have any brands,Independent Cafe,40 - 44 ,N/A,Small Business (small shop owner,Self Employed - Small Business and Freelance,2017,N/A,,,,,,,
3288,139053,2,2,35,Female,Street Coffee,Street Coffee,Don't have any brands,Street Coffee,35 - 39 ,N/A,Small Business (small shop owner,Self Employed - Small Business and Freelance,2017,N/A,,,,,,,
3289,139054,2,2,31,Male,Street Coffee,Street Coffee,Don't have any brands,The Coffee House,30 - 34 ,N/A,Unskilled Labor (worker,Blue Collar,2017,N/A,,,,,,,
3290,139055,2,1,42,Male,Street Coffee,Street Coffee,Don't have any brands,The Coffee House,40 - 44 ,N/A,Skilled Labor (tailor,Blue Collar,2017,N/A,,,,,,,
3291,139056,2,4,20,Male,Street Coffee,Street Coffee,Don't have any brands,KOI Cafe,20 - 24 ,N/A,Pupil / Student,None Working,2017,N/A,,,,,,,
3292,139062,2,3,40,Female,Independent Cafe,Independent Cafe,Don't have any brands,Phúc Long,40 - 44 ,N/A,Skilled Labor (tailor,Blue Collar,2017,N/A,,,,,,,
3293,139063,2,2,45,Female,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,45+ ,N/A,Small Business (small shop owner,Self Employed - Small Business and Freelance,2017,N/A,,,,,,,
3294,139064,2,4,19,Female,Effoc,Effoc,Don't have any brands,Phúc Long,16 - 19 ,N/A,Small Business (small shop owner,Self Employed - Small Business and Freelance,2017,N/A,,,,,,,
3295,139065,2,2,53,Female,Street Coffee,Street Coffee,Don't have any brands,Street Coffee,45+ ,N/A,Skilled Labor (tailor,Blue Collar,2017,N/A,,,,,,,
3296,139069,5,4,27,Male,Street Coffee,Independent Cafe,Don't have any brands,Independent Cafe,25 - 29 ,N/A,Skilled Labor (tailor,Blue Collar,2017,N/A,,,,,,,
3297,139070,5,2,26,Male,Independent Cafe,Independent Cafe,Don't have any brands,Independent Cafe,25 - 29 ,N/A,Skilled Labor (tailor,Blue Collar,2017,N/A,,,,,,,
3298,139071,5,2,23,Female,Independent Cafe,Independent Cafe,Independent Cafe,The Coffee House,20 - 24 ,N/A,Pupil / Student,None Working,2017,N/A,,,,,,,
3299,139072,2,3,36,Female,Street Coffee,Street Coffee,Don't have any brands,Street Coffee,35 - 39 ,N/A,Housewife,None Working,2017,N/A,,,,,,,
3300,139080,5,4,17,Female,Highlands Coffee,Highlands Coffee,Don't have any brands,Highlands Coffee,16 - 19 ,N/A,Pupil / Student,None Working,2017,N/A,,,,,,,
3301,139081,5,4,53,Male,Independent Cafe,Independent Cafe,Independent Cafe,Independent Cafe,45+ ,N/A,Skilled Labor (tailor,Blue Collar,2017,N/A,,,,,,,
3302,139082,5,5,49,Male,Trung Nguyên,Independent Cafe,Independent Cafe,Independent Cafe,45+ ,N/A,Skilled Labor (tailor,Blue Collar,2017,N/A,,,,,,,
3303,139083,5,6,44,Male,Trung Nguyên,Independent Cafe,Independent Cafe,Independent Cafe,40 - 44 ,N/A,Unskilled Labor (worker,Blue Collar,2017,N/A,,,,,,,
3304,139085,5,5,45,Male,Independent Cafe,Independent Cafe,Independent Cafe,Independent Cafe,45+ ,N/A,Skilled Labor (tailor,Blue Collar,2017,N/A,,,,,,,
